Unnamed: 0,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,player_id,pts_improvement,ast_improvement,trb_improvement,stl_improvement,blk_improvement,fg%_improvement,3p%_improvement,ft%_improvement,weighted_pts,weighted_ast,weighted_trb,pts_positional_rank,ast_positional_rank,trb_positional_rank,stl_positional_rank,blk_positional_rank,fg%_positional_rank,3p%_positional_rank,ft%_positional_rank,efficiency,efficiency_rank,consistency_score,consistency_rank
742,Tre Jones,PG,22,SAS,69,11,16.6,2.4,4.9,0.49,0.1,0.7,0.196,2.3,4.2,0.542,0.504,1.0,1.3,0.78,0.4,1.8,2.2,3.4,0.6,0.1,0.7,1.1,6.0,2021,757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.34,0.22,86.0,66.0,75.0,88.0,109.0,21.0,128.0,85.0,0.7409638554216867,354.0,3.464582706955245,603.0
1446,Tre Jones,PG,23,SAS,68,65,29.2,5.0,10.9,0.459,0.7,2.3,0.285,4.4,8.6,0.506,0.489,2.2,2.5,0.86,0.8,2.8,3.6,6.6,1.3,0.1,1.6,1.4,12.9,2022,757,1.15,0.9411764705882352,0.6363636363636362,1.166666666666667,0.0,-0.0632653061224489,0.454081632653061,0.1025641025641024,3.87,1.98,1.08,39.0,19.0,36.0,19.0,116.0,36.0,112.0,33.0,0.8390410958904111,193.0,3.464582706955245,577.0
2177,Tre Jones,PG,24,SAS,77,48,27.8,3.9,7.8,0.505,0.8,2.5,0.335,3.1,5.3,0.584,0.558,1.3,1.5,0.856,0.8,3.0,3.8,6.2,1.0,0.1,1.5,1.2,10.0,2023,757,-0.2248062015503876,-0.0606060606060605,0.0555555555555555,-0.2307692307692308,0.0,0.1002178649237472,0.1754385964912281,-0.0046511627906976,6.0,3.72,2.28,46.0,21.0,30.0,37.0,116.0,11.0,83.0,37.0,0.7589928057553957,293.0,3.464582706955245,545.0
743,Tre Mann,PG,20,OKC,60,26,22.8,3.9,9.8,0.393,1.6,4.5,0.36,2.2,5.3,0.421,0.476,1.1,1.4,0.793,0.4,2.4,2.9,1.5,0.8,0.2,1.2,1.7,10.4,2021,758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.15,0.29,48.0,111.0,55.0,63.0,90.0,93.0,48.0,81.0,0.6929824561403509,420.0,3.101128826733904,567.0
1447,Tre Mann,PG,21,OKC,67,5,17.7,2.9,7.5,0.393,1.2,3.8,0.315,1.7,3.6,0.475,0.474,0.6,0.8,0.764,0.4,1.9,2.3,1.8,0.6,0.2,0.9,1.5,7.7,2022,758,-0.2596153846153846,0.1999999999999999,-0.206896551724138,-0.2500000000000001,0.0,0.0,-0.125,-0.0365699873896595,2.31,0.54,0.69,64.0,95.0,71.0,93.0,85.0,108.0,93.0,79.0,0.711864406779661,358.0,3.101128826733904,538.0
2178,Tre Mann,PG,22,CHO,28,28,31.0,4.5,9.9,0.453,1.4,3.8,0.364,3.1,6.0,0.509,0.524,1.6,2.1,0.759,0.6,3.9,4.5,5.2,1.7,0.1,2.0,1.6,11.9,2023,758,0.5454545454545454,1.8888888888888888,0.956521739130435,1.8333333333333337,-0.5,0.1526717557251908,0.1555555555555554,-0.006544502617801,7.14,3.12,2.7,35.0,32.0,16.0,6.0,116.0,41.0,65.0,96.0,0.7548387096774194,302.0,3.101128826733904,504.0
2179,Tre Mann,PG,22,OKC,13,0,9.2,1.5,3.1,0.5,0.6,1.5,0.421,0.9,1.6,0.571,0.6,0.1,0.1,1.0,0.3,1.5,1.8,1.5,0.2,0.0,0.7,0.2,3.8,2023,758,-0.680672268907563,-0.7115384615384616,-0.6,-0.8823529411764706,-1.0,0.1037527593818983,0.1565934065934064,0.3175230566534914,2.28,0.8999999999999999,1.08,109.0,110.0,93.0,130.0,147.0,14.0,17.0,10.0,0.7934782608695653,252.0,3.101128826733904,504.0
2180,Tre Mann,PG,22,TOT,41,28,24.1,3.5,7.7,0.459,1.1,3.1,0.373,2.4,4.6,0.516,0.533,1.1,1.4,0.763,0.5,3.1,3.6,4.0,1.2,0.1,1.6,1.2,9.3,2023,758,1.447368421052632,1.6666666666666663,1.0,4.999999999999999,0.0,-0.0819999999999999,-0.1140142517814726,-0.237,5.58,2.4,2.16,50.0,50.0,34.0,20.0,116.0,36.0,52.0,95.0,0.7551867219917013,300.0,3.101128826733904,504.0
744,Tre Scott,SF,25,CLE,2,0,5.5,1.5,3.0,0.5,0.0,0.5,0.0,1.5,2.5,0.6,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,1.0,3.0,2021,759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,120.0,158.0,142.0,97.0,38.0,21.0,158.0,158.0,0.9090909090909092,134.0,0.0,0.0
745,Tremont Waters,PG,24,TOR,2,0,21.0,1.5,6.0,0.25,1.0,4.5,0.222,0.5,1.5,0.333,0.333,0.0,0.0,0.0,0.0,2.0,2.0,3.5,2.0,0.0,2.0,1.0,4.0,2021,760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.35,0.2,108.0,63.0,81.0,4.0,155.0,144.0,126.0,155.0,0.5476190476190477,653.0,1.014889156509222,139.0
746,Tremont Waters,PG,24,TOT,3,0,16.7,1.3,4.7,0.286,0.7,3.0,0.222,0.7,1.7,0.4,0.357,0.0,0.0,0.0,0.0,1.3,1.3,2.3,1.7,0.0,1.3,1.3,3.3,2021,760,-0.175,-0.3428571428571428,-0.35,-0.15,0.0,0.1439999999999999,0.0,0.0,0.33,0.2299999999999999,0.13,119.0,85.0,121.0,10.0,155.0,140.0,126.0,155.0,0.5149700598802395,680.0,1.014889156509222,139.0
747,Tremont Waters,PG,24,WAS,1,0,8.0,1.0,2.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2021,760,-0.3939393939393939,-1.0,-1.0,-0.4117647058823529,0.0,0.7482517482517483,-1.0,0.0,0.2,0.0,0.0,136.0,155.0,155.0,46.0,155.0,16.0,155.0,155.0,0.375,775.0,1.014889156509222,139.0
748,Trendon Watford,SF,21,POR,48,10,18.1,3.0,5.6,0.532,0.2,0.8,0.237,2.8,4.8,0.581,0.549,1.5,2.0,0.755,1.2,3.0,4.1,1.7,0.5,0.6,0.9,2.4,7.6,2021,761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.17,0.41,54.0,45.0,40.0,97.0,15.0,10.0,123.0,71.0,0.8011049723756904,247.0,0.3605551275463985,35.0
1448,Trendon Watford,PF,22,POR,62,12,19.1,2.9,5.2,0.56,0.4,1.0,0.391,2.5,4.2,0.602,0.599,1.2,1.6,0.72,0.7,3.2,3.8,2.1,0.5,0.2,1.1,1.9,7.4,2022,761,-0.026315789473684,0.2352941176470588,-0.073170731707317,0.0,-0.6666666666666666,0.0526315789473683,0.649789029535865,-0.0463576158940397,2.22,0.63,1.14,58.0,25.0,65.0,62.0,98.0,14.0,27.0,72.0,0.7329842931937173,324.0,0.3605551275463985,29.0
2181,Trendon Watford,PF,23,BRK,63,2,13.6,2.6,4.9,0.527,0.4,1.1,0.397,2.2,3.9,0.564,0.571,1.2,1.5,0.794,0.8,2.3,3.1,1.3,0.4,0.3,1.0,1.7,6.9,2023,761,-0.0675675675675675,-0.3809523809523809,-0.1842105263157893,-0.1999999999999999,0.4999999999999998,-0.0589285714285714,0.0153452685421995,0.1027777777777778,4.14,0.78,1.86,67.0,61.0,84.0,96.0,99.0,31.0,30.0,44.0,0.8823529411764708,154.0,0.3605551275463985,20.0
749,Trent Forrest,PG,23,UTA,60,6,12.8,1.3,2.6,0.49,0.1,0.5,0.185,1.2,2.1,0.555,0.506,0.6,0.8,0.792,0.4,1.3,1.7,1.8,0.5,0.1,0.8,0.7,3.3,2021,762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.18,0.17,119.0,102.0,96.0,106.0,109.0,21.0,129.0,82.0,0.5781249999999999,609.0,0.6082762530298219,70.0
1449,Trent Forrest,PG,24,ATL,23,3,12.0,1.1,2.6,0.417,0.0,0.1,0.0,1.1,2.5,0.431,0.417,0.1,0.1,0.667,0.2,1.4,1.6,1.7,0.3,0.1,0.7,0.7,2.3,2022,762,-0.3030303030303031,-0.0555555555555555,-0.0588235294117646,-0.4,0.0,-0.1489795918367347,-1.0,-0.1578282828282828,0.69,0.51,0.48,121.0,99.0,96.0,119.0,116.0,79.0,135.0,107.0,0.4999999999999999,631.0,0.6082762530298219,60.0
2182,Trent Forrest,SG,25,ATL,38,0,10.9,0.9,2.4,0.378,0.1,0.3,0.2,0.8,2.1,0.4,0.389,0.3,0.4,0.765,0.3,1.1,1.3,2.4,0.3,0.1,0.5,0.7,2.2,2023,762,-0.043478260869565,0.411764705882353,-0.1875,0.0,0.0,-0.093525179856115,0.0,0.1469265367316341,1.32,1.44,0.78,129.0,48.0,122.0,118.0,130.0,122.0,130.0,86.0,0.5779816513761467,570.0,0.6082762530298219,48.0
750,Trevelin Queen,SG,24,HOU,10,0,7.4,1.5,3.3,0.455,0.9,2.4,0.375,0.6,0.9,0.667,0.591,0.4,0.4,1.0,0.7,0.9,1.6,0.4,0.5,0.1,0.7,0.6,4.3,2021,763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.04,0.16,128.0,167.0,142.0,131.0,147.0,44.0,59.0,12.0,0.9324324324324323,115.0,0.7810249675906653,96.0
1450,Trevelin Queen,SG,25,IND,7,0,10.0,1.0,4.1,0.241,0.3,2.1,0.133,0.7,2.0,0.357,0.276,0.7,0.7,1.0,1.1,1.3,2.4,0.9,0.3,0.7,1.0,0.6,3.0,2022,763,-0.3023255813953488,1.25,0.4999999999999998,-0.4,5.999999999999999,-0.4703296703296703,-0.6453333333333333,0.0,0.8999999999999999,0.27,0.72,141.0,121.0,81.0,147.0,7.0,163.0,155.0,14.0,0.73,331.0,0.7810249675906653,90.0
2183,Trevelin Queen,SG,26,ORL,14,0,11.8,1.0,2.7,0.368,0.2,1.2,0.176,0.8,1.5,0.524,0.408,0.6,0.9,0.75,0.2,1.2,1.4,1.3,0.5,0.4,0.5,1.1,2.9,2023,763,-0.0333333333333333,0.4444444444444444,-0.4166666666666666,0.6666666666666667,-0.4285714285714285,0.5269709543568466,0.3233082706766916,-0.25,1.74,0.78,0.84,121.0,86.0,115.0,92.0,41.0,130.0,131.0,99.0,0.5508474576271186,613.0,0.7810249675906653,75.0
751,Trevor Ariza,SF,36,LAL,24,11,19.3,1.4,4.1,0.333,0.8,3.1,0.27,0.5,1.0,0.52,0.434,0.4,0.8,0.556,0.4,3.0,3.4,1.1,0.5,0.3,0.5,0.8,4.0,2021,764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.11,0.34,104.0,73.0,55.0,97.0,87.0,134.0,114.0,120.0,0.4818652849740933,716.0,0.0,0.0
1451,Trevor Hudgins,PG,23,HOU,5,0,5.6,0.4,1.8,0.222,0.4,1.6,0.25,0.0,0.2,0.0,0.333,0.6,0.6,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.2,0.2,1.8,2022,765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.18,0.0,124.0,130.0,135.0,135.0,135.0,129.0,122.0,6.0,0.4285714285714286,661.0,0.0,0.0
1452,Trevor Keels,SG,19,NYK,3,0,2.7,0.3,1.3,0.25,0.3,1.3,0.25,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,1.0,2022,766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.21,163.0,168.0,160.0,168.0,168.0,162.0,148.0,168.0,0.6296296296296295,498.0,0.0,0.0
752,Trey Burke,PG,29,DAL,42,0,10.5,2.0,5.1,0.391,0.6,2.0,0.317,1.4,3.2,0.436,0.451,0.5,0.5,0.87,0.1,0.7,0.8,1.4,0.3,0.0,0.6,0.9,5.1,2021,767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.1399999999999999,0.08,97.0,114.0,137.0,128.0,155.0,97.0,82.0,40.0,0.7238095238095238,375.0,0.0,0.0
2184,Trey Jemison,C,24,MEM,23,14,24.9,3.3,5.9,0.551,0.0,0.0,0.0,3.3,5.9,0.551,0.551,0.9,1.1,0.84,2.8,3.0,5.8,1.2,0.5,1.2,1.4,3.0,7.4,2023,768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.44,0.72,3.48,49.0,54.0,40.0,57.0,19.0,63.0,119.0,16.0,0.646586345381526,470.0,4.110150037812893,586.0
2185,Trey Jemison,C,24,TOT,25,14,22.9,3.0,5.4,0.551,0.0,0.0,0.0,3.0,5.4,0.551,0.551,0.8,1.0,0.84,2.6,2.8,5.4,1.1,0.5,1.1,1.4,2.8,6.8,2023,768,-0.0810810810810811,-0.0833333333333332,-0.0689655172413792,0.0,-0.0833333333333332,0.0,0.0,0.0,4.08,0.66,3.24,54.0,60.0,48.0,57.0,29.0,63.0,119.0,16.0,0.6506550218340612,462.0,4.110150037812893,586.0
2186,Trey Jemison,C,24,WAS,2,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.0,2023,768,-1.0,-1.0,-0.9074074074074074,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.0,0.3,119.0,119.0,114.0,119.0,119.0,119.0,119.0,119.0,1.0,76.0,4.110150037812893,586.0
753,Trey Lyles,PF,26,DET,51,3,19.4,3.4,7.5,0.456,0.9,2.9,0.301,2.6,4.7,0.55,0.513,2.7,3.5,0.784,1.2,3.6,4.8,1.1,0.4,0.5,1.1,1.8,10.4,2021,769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.11,0.48,37.0,66.0,53.0,90.0,61.0,92.0,88.0,50.0,0.88659793814433,154.0,1.7052858997833766,311.0
754,Trey Lyles,PF,26,SAC,24,20,22.8,3.6,7.4,0.489,1.0,2.6,0.365,2.7,4.8,0.557,0.553,2.4,2.8,0.851,1.2,4.4,5.6,1.3,0.3,0.3,0.8,1.3,10.6,2021,769,0.0192307692307691,0.1818181818181816,0.1666666666666667,-0.2500000000000001,-0.4,0.0723684210526314,0.212624584717608,0.0854591836734692,1.06,0.13,0.5599999999999999,34.0,55.0,33.0,108.0,102.0,64.0,44.0,21.0,0.793859649122807,258.0,1.7052858997833766,311.0
755,Trey Lyles,PF,26,TOT,75,23,20.5,3.5,7.5,0.466,0.9,2.8,0.321,2.6,4.7,0.552,0.526,2.6,3.2,0.802,1.2,3.9,5.1,1.2,0.4,0.4,1.0,1.6,10.5,2021,769,-0.0094339622641509,-0.0769230769230769,-0.0892857142857143,0.3333333333333335,0.3333333333333335,-0.0470347648261757,-0.1205479452054794,-0.0575793184488836,1.05,0.12,0.51,35.0,59.0,47.0,90.0,77.0,79.0,74.0,39.0,0.8585365853658534,178.0,1.7052858997833766,311.0
1453,Trey Lyles,PF,27,SAC,74,0,16.9,2.5,5.5,0.458,1.2,3.2,0.363,1.4,2.3,0.595,0.565,1.4,1.7,0.815,0.9,3.1,4.1,0.9,0.4,0.4,0.9,1.3,7.6,2022,769,-0.2761904761904762,-0.25,-0.196078431372549,0.0,0.0,-0.0171673819742489,0.1308411214953271,0.0162094763092268,2.28,0.27,1.2299999999999998,55.0,78.0,55.0,81.0,57.0,65.0,48.0,37.0,0.7928994082840237,245.0,1.7052858997833766,307.0
2187,Trey Lyles,PF,28,SAC,58,0,20.0,2.5,5.5,0.445,1.4,3.8,0.384,1.0,1.8,0.578,0.576,0.8,1.2,0.7,1.1,3.4,4.4,1.2,0.3,0.3,0.7,1.5,7.2,2023,769,-0.0526315789473683,0.3333333333333332,0.0731707317073173,-0.2500000000000001,-0.2500000000000001,-0.0283842794759825,0.0578512396694215,-0.1411042944785275,4.32,0.72,2.64,63.0,73.0,50.0,116.0,99.0,86.0,39.0,94.0,0.6700000000000002,429.0,1.7052858997833766,262.0
756,Trey Murphy III,SF,21,NOP,62,1,13.9,1.8,4.5,0.394,1.1,3.0,0.382,0.6,1.5,0.418,0.522,0.7,0.8,0.882,0.8,1.6,2.4,0.6,0.4,0.1,0.3,1.0,5.4,2021,770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.06,0.24,85.0,111.0,94.0,107.0,129.0,107.0,26.0,18.0,0.6402877697841727,509.0,5.342596122984905,675.0
1454,Trey Murphy III,SF,22,NOP,79,65,31.0,4.9,10.1,0.484,2.6,6.3,0.406,2.3,3.8,0.611,0.61,2.2,2.4,0.905,0.7,2.8,3.6,1.4,1.1,0.5,0.8,2.0,14.5,2022,770,1.6851851851851851,1.3333333333333337,0.5,1.75,4.0,0.2284263959390862,0.0628272251308901,0.026077097505669,4.35,0.42,1.08,24.0,60.0,51.0,16.0,22.0,36.0,21.0,7.0,0.6806451612903226,411.0,5.342596122984905,640.0
2188,Trey Murphy III,SF,23,NOP,57,23,29.6,4.8,10.9,0.443,3.0,7.8,0.38,1.9,3.1,0.602,0.579,2.2,2.6,0.815,0.7,4.2,4.9,2.2,0.9,0.5,0.6,1.2,14.8,2023,770,0.0206896551724138,0.5714285714285716,0.3611111111111111,-0.1818181818181818,0.0,-0.0847107438016528,-0.0640394088669951,-0.0994475138121547,8.88,1.32,2.94,19.0,30.0,20.0,40.0,44.0,76.0,45.0,53.0,0.7871621621621621,257.0,5.342596122984905,616.0
757,Tristan Thompson,PF,30,CHI,23,3,16.3,2.3,4.0,0.565,0.0,0.1,0.0,2.3,3.9,0.578,0.565,1.1,2.1,0.542,1.8,3.0,4.7,0.6,0.5,0.3,0.5,1.7,5.7,2021,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.06,0.47,90.0,107.0,57.0,75.0,102.0,17.0,152.0,123.0,0.7239263803680982,374.0,1.4713938969562164,244.0
758,Tristan Thompson,PF,30,IND,4,0,16.5,3.3,6.0,0.542,0.0,0.0,0.0,3.3,6.0,0.542,0.542,0.8,2.0,0.375,1.8,2.8,4.5,0.5,0.0,0.5,1.0,1.8,7.3,2021,771,0.2807017543859649,-0.1666666666666666,-0.0425531914893617,-1.0,0.6666666666666667,-0.0407079646017697,0.0,-0.3081180811808118,0.73,0.05,0.45,67.0,122.0,59.0,152.0,61.0,25.0,152.0,136.0,0.7757575757575758,286.0,1.4713938969562164,244.0
759,Tristan Thompson,PF,30,SAC,30,3,15.2,2.5,5.0,0.503,0.0,0.0,1.0,2.5,5.0,0.5,0.507,1.1,2.0,0.533,2.4,3.0,5.4,0.6,0.4,0.4,1.0,1.7,6.2,2021,771,-0.1506849315068492,0.1999999999999999,0.2000000000000001,0.0,-0.1999999999999999,-0.0719557195571956,0.0,0.4213333333333333,0.6200000000000001,0.06,0.54,83.0,107.0,37.0,90.0,77.0,54.0,1.0,124.0,0.8552631578947368,184.0,1.4713938969562164,244.0
760,Tristan Thompson,PF,30,TOT,57,6,15.7,2.5,4.7,0.528,0.0,0.1,0.333,2.5,4.6,0.53,0.53,1.1,2.0,0.526,2.1,2.9,5.1,0.6,0.4,0.4,0.8,1.7,6.0,2021,771,-0.0322580645161291,0.0,-0.0555555555555556,0.0,0.0,0.0497017892644136,-0.667,-0.0131332082551595,0.6000000000000001,0.06,0.51,87.0,107.0,47.0,90.0,77.0,34.0,66.0,126.0,0.7961783439490446,255.0,1.4713938969562164,244.0
2189,Tristan Thompson,C,32,CLE,49,0,11.2,1.5,2.4,0.608,0.0,0.0,0.0,1.5,2.4,0.613,0.608,0.3,1.1,0.288,1.5,2.1,3.6,1.0,0.2,0.3,0.6,1.2,3.3,2023,771,-0.45,0.6666666666666667,-0.2941176470588235,-0.5,-0.2500000000000001,0.1515151515151513,-1.0,-0.4524714828897339,1.98,0.6,2.16,92.0,68.0,79.0,99.0,96.0,29.0,119.0,110.0,0.7500000000000001,314.0,1.4713938969562164,212.0
2190,Tristan Vukcevic,C,20,WAS,10,4,15.3,2.9,6.7,0.433,1.0,3.6,0.278,1.9,3.1,0.613,0.507,1.7,2.2,0.773,0.6,3.0,3.6,1.3,0.5,0.7,1.0,2.8,8.5,2023,772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.78,2.16,42.0,47.0,79.0,57.0,57.0,102.0,50.0,38.0,0.9542483660130718,99.0,0.0,0.0
761,Troy Brown Jr.,SF,22,CHI,66,7,16.0,1.6,3.9,0.419,0.7,2.0,0.353,0.9,1.9,0.488,0.51,0.3,0.4,0.769,0.6,2.5,3.1,1.0,0.5,0.1,0.4,0.9,4.3,2021,773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.1,0.31,99.0,86.0,67.0,97.0,129.0,79.0,58.0,60.0,0.5625,633.0,1.2864680330268603,187.0
1455,Troy Brown Jr.,SF,23,LAL,76,45,24.5,2.6,6.1,0.43,1.4,3.7,0.381,1.2,2.4,0.505,0.545,0.4,0.5,0.872,0.8,3.2,4.1,1.3,0.8,0.2,0.6,1.6,7.1,2022,773,0.6511627906976745,0.3,0.3225806451612902,0.6000000000000001,1.0,0.026252983293556,0.0793201133144476,0.1339401820546164,2.13,0.39,1.2299999999999998,61.0,64.0,36.0,35.0,86.0,85.0,42.0,19.0,0.5510204081632653,588.0,1.2864680330268603,195.0
2191,Troy Brown Jr.,SF,24,DET,22,12,19.0,1.5,4.9,0.296,0.7,2.6,0.281,0.7,2.3,0.314,0.37,0.6,0.7,0.867,0.5,2.8,3.3,1.1,0.7,0.0,0.5,0.7,4.2,2023,773,-0.408450704225352,-0.1538461538461538,-0.1951219512195121,-0.1250000000000001,-1.0,-0.3116279069767442,-0.2624671916010498,-0.0057339449541284,2.52,0.66,1.98,99.0,73.0,63.0,59.0,155.0,142.0,122.0,24.0,0.4894736842105263,667.0,1.2864680330268603,163.0
2192,Troy Brown Jr.,SF,24,MIN,37,3,11.1,1.4,3.2,0.441,0.8,2.3,0.369,0.6,0.9,0.618,0.572,0.5,0.6,0.864,0.4,1.6,1.9,0.9,0.2,0.1,0.5,0.7,4.2,2023,773,0.0,-0.1818181818181818,-0.4242424242424242,-0.7142857142857142,0.0,0.4898648648648649,0.3131672597864767,-0.0034602076124568,2.52,0.54,1.14,99.0,92.0,100.0,131.0,130.0,79.0,58.0,26.0,0.6576576576576577,449.0,1.2864680330268603,163.0
2193,Troy Brown Jr.,SF,24,TOT,59,15,14.0,1.4,3.8,0.372,0.8,2.4,0.333,0.6,1.4,0.435,0.476,0.5,0.6,0.865,0.4,2.0,2.4,1.0,0.4,0.1,0.5,0.7,4.2,2023,773,0.0,0.1111111111111111,0.263157894736842,1.0,0.0,-0.1564625850340136,-0.097560975609756,0.0011574074074074,2.52,0.6,1.44,99.0,83.0,83.0,103.0,130.0,129.0,91.0,25.0,0.5785714285714285,568.0,1.2864680330268603,163.0
762,Ty Jerome,SG,24,OKC,48,4,16.7,2.6,6.8,0.378,1.1,3.9,0.29,1.5,3.0,0.493,0.46,0.8,1.0,0.809,0.4,1.2,1.6,2.3,0.6,0.1,0.8,1.5,7.1,2021,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.2299999999999999,0.16,94.0,61.0,142.0,101.0,147.0,139.0,140.0,83.0,0.7005988023952094,407.0,2.888482877451991,548.0
1456,Ty Jerome,SG,25,GSW,45,2,18.1,2.6,5.4,0.488,0.8,2.0,0.389,1.8,3.4,0.546,0.56,0.8,0.9,0.927,0.2,1.6,1.7,3.0,0.5,0.1,0.7,1.4,6.9,2022,774,-0.0281690140845068,0.3043478260869565,0.0625,-0.1666666666666666,0.0,0.2910052910052909,0.3413793103448277,0.1458590852904819,2.07,0.8999999999999999,0.51,89.0,36.0,114.0,111.0,140.0,28.0,50.0,20.0,0.6740331491712707,424.0,2.888482877451991,512.0
2194,Ty Jerome,SG,26,CLE,2,0,7.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,2023,774,-0.7101449275362319,-0.5,-0.7058823529411764,-1.0,-1.0,0.0245901639344261,-1.0,-1.0,1.2,0.8999999999999999,0.3,136.0,73.0,143.0,154.0,154.0,18.0,154.0,154.0,0.5333333333333333,631.0,2.888482877451991,479.0
1457,TyTy Washington Jr.,PG,21,HOU,31,2,14.0,1.9,5.2,0.363,0.6,2.6,0.238,1.3,2.6,0.488,0.422,0.3,0.6,0.556,0.1,1.4,1.5,1.5,0.5,0.1,0.5,0.9,4.7,2022,775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,0.4499999999999999,0.4499999999999999,96.0,103.0,100.0,100.0,116.0,117.0,124.0,117.0,0.5928571428571427,540.0,2.4041630560342617,423.0
2195,TyTy Washington Jr.,PG,22,MIL,11,0,5.1,0.5,1.8,0.3,0.2,0.5,0.333,0.4,1.3,0.286,0.35,0.0,0.0,0.0,0.1,0.4,0.5,0.5,0.3,0.0,0.2,0.1,1.3,2023,775,-0.7234042553191489,-0.6666666666666667,-0.6666666666666667,-0.4,-1.0,-0.1735537190082644,0.3991596638655463,-1.0,0.78,0.3,0.3,138.0,137.0,136.0,125.0,147.0,135.0,85.0,147.0,0.5098039215686274,651.0,2.4041630560342617,394.0
763,Tyler Cook,PF,24,CHI,20,2,10.0,1.2,1.9,0.605,0.0,0.0,0.0,1.2,1.9,0.605,0.605,1.1,1.6,0.656,0.8,1.9,2.7,0.2,0.2,0.2,0.4,1.4,3.4,2021,776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.02,0.27,113.0,143.0,110.0,128.0,121.0,10.0,152.0,102.0,0.6700000000000002,460.0,0.0,0.0
1458,Tyler Dorsey,SG,26,DAL,3,0,2.7,1.3,1.7,0.8,0.3,0.7,0.5,1.0,1.0,1.0,0.9,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,3.0,2022,777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.21,141.0,168.0,160.0,168.0,168.0,2.0,8.0,168.0,1.3703703703703702,8.0,0.0,0.0
764,Tyler Hall,SG,24,NYK,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2021,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,199.0,0.0,812.0,0.0,0.0
765,Tyler Herro,SG,22,MIA,66,10,32.6,7.6,17.0,0.447,2.7,6.7,0.399,4.9,10.3,0.477,0.525,2.9,3.3,0.868,0.5,4.5,5.0,4.0,0.7,0.1,2.6,1.4,20.7,2021,779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,0.4,0.5,9.0,23.0,7.0,85.0,147.0,57.0,33.0,43.0,0.9355828220858896,110.0,0.3785938897200178,40.0
