Unnamed: 0,rk,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,season,pts_improvement,ast_improvement,trb_improvement,stl_improvement,blk_improvement,fg%_improvement,3p%_improvement,ft%_improvement,weighted_pts,weighted_ast,weighted_trb,pts_positional_rank,ast_positional_rank,trb_positional_rank,stl_positional_rank,blk_positional_rank,fg%_positional_rank,3p%_positional_rank,ft%_positional_rank,efficiency,efficiency_rank,consistency_score,consistency_rank
2479,427,Paul Reed,C,24,PHI,82,24,19.4,3.2,5.9,0.54,0.3,0.7,0.368,2.9,5.2,0.563,0.561,0.7,1.0,0.718,2.4,3.6,6.0,1.3,0.8,1.0,0.8,2.4,7.3,2024,0.7380952380952379,2.25,0.5789473684210527,0.14285714285714302,0.4285714285714286,-0.08937605396290038,1.2035928143712575,-0.03624161073825505,4.38,0.78,3.5999999999999996,50.0,47.0,39.0,24.0,34.0,65.0,22.0,58.0,0.845360824742268,186.0,2.1779194965226174,289.0
772,574,Paul Watson,SF,27,OKC,9,3,17.3,1.3,3.9,0.343,0.7,2.9,0.231,0.7,1.0,0.667,0.429,0.1,0.2,0.5,0.3,2.7,3.0,0.9,0.3,0.3,0.4,1.1,3.4,2022,,,,,,,,,0.34,0.09000000000000001,0.30000000000000004,112.0,94.0,73.0,120.0,87.0,129.0,125.0,128.0,0.4566473988439306,737.0,,
612,462,Payton Pritchard,SG,24,BOS,71,2,14.1,2.3,5.3,0.429,1.4,3.5,0.412,0.8,1.8,0.461,0.564,0.3,0.3,1.0,0.5,1.4,1.9,2.0,0.4,0.1,0.6,0.9,6.2,2022,,,,,,,,,0.6200000000000001,0.2,0.19,102.0,75.0,129.0,145.0,147.0,85.0,22.0,12.0,0.75177304964539,339.0,2.157158624981791,289.0
1538,400,Payton Pritchard,PG,25,BOS,48,3,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,2023,-0.09677419354838723,-0.35,-0.05263157894736836,-0.2500000000000001,-1.0,-0.03962703962703962,-0.11650485436893199,-0.25,1.68,0.39,0.54,90.0,111.0,86.0,119.0,135.0,85.0,50.0,84.0,0.6716417910447761,429.0,2.157158624981791,276.0
2466,416,Payton Pritchard,PG,26,BOS,82,5,22.3,3.6,7.7,0.468,1.8,4.7,0.385,1.8,3.1,0.593,0.583,0.6,0.7,0.821,0.9,2.4,3.2,3.4,0.5,0.1,0.7,1.3,9.6,2024,0.7142857142857144,1.6153846153846154,0.7777777777777779,0.6666666666666667,,0.13592233009708754,0.05769230769230771,0.09466666666666668,5.76,2.04,1.92,48.0,60.0,44.0,107.0,116.0,30.0,41.0,66.0,0.7533632286995515,307.0,2.157158624981791,291.0
2406,370,Pete Nance,PF,23,CLE,8,0,3.4,0.1,0.8,0.167,0.1,0.1,1.0,0.0,0.6,0.0,0.25,0.0,0.3,0.0,0.0,0.4,0.4,0.0,0.1,0.0,0.1,0.3,0.4,2024,,,,,,,,,0.24,0.0,0.24,144.0,147.0,143.0,140.0,147.0,144.0,2.0,147.0,0.2647058823529412,722.0,,
142,117,Petr Cornelie,PF,26,DEN,13,0,2.9,0.4,1.2,0.333,0.1,0.6,0.125,0.3,0.5,0.571,0.367,0.2,0.3,0.75,0.5,0.5,1.1,0.2,0.1,0.1,0.3,0.5,1.1,2022,,,,,,,,,0.11000000000000001,0.020000000000000004,0.11000000000000001,144.0,143.0,141.0,134.0,134.0,137.0,126.0,64.0,0.8965517241379313,142.0,,
1669,505,Peyton Watson,SG,20,DEN,23,2,8.1,1.3,2.6,0.492,0.3,0.6,0.429,1.0,2.0,0.511,0.542,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,2023,,,,,,,,,0.9899999999999999,0.15,0.48,136.0,153.0,122.0,159.0,18.0,25.0,17.0,147.0,0.7407407407407408,315.0,2.4041630560342617,235.0
2614,536,Peyton Watson,SF,21,DEN,80,4,18.6,2.6,5.6,0.465,0.6,1.9,0.296,2.0,3.7,0.553,0.516,0.9,1.3,0.67,0.7,2.5,3.2,1.1,0.5,1.1,0.7,1.8,6.7,2024,1.0303030303030303,1.2000000000000002,1.0,4.0,1.2000000000000002,-0.05487804878048774,-0.3100233100233101,0.21818181818181825,4.02,0.66,1.92,68.0,73.0,68.0,92.0,1.0,51.0,115.0,114.0,0.6774193548387096,421.0,2.4041630560342617,242.0
0,1,Precious Achiuwa,C,22,TOR,73,28,23.6,3.6,8.3,0.439,0.8,2.1,0.359,2.9,6.1,0.468,0.486,1.1,1.8,0.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1,2022,,,,,,,,,0.91,0.11000000000000001,0.65,40.0,54.0,37.0,59.0,72.0,117.0,25.0,92.0,0.7542372881355932,333.0,0.8324662155306963,591.0
1029,1,Precious Achiuwa,C,23,TOR,55,12,20.7,3.6,7.3,0.485,0.5,2.0,0.269,3.0,5.4,0.564,0.521,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,2023,0.01098901098901095,-0.18181818181818188,-0.07692307692307687,0.19999999999999996,-0.16666666666666663,0.10478359908883816,-0.25069637883008344,0.17983193277310927,2.76,0.27,1.7999999999999998,42.0,70.0,48.0,41.0,85.0,103.0,68.0,66.0,0.8309178743961354,206.0,0.8324662155306963,563.0
1927,1,Precious Achiuwa,PF,24,NYK,49,18,24.2,3.2,6.1,0.525,0.3,1.0,0.26,2.9,5.1,0.578,0.547,0.9,1.4,0.643,2.9,4.3,7.2,1.1,0.6,1.1,1.1,2.1,7.6,2024,-0.17391304347826086,0.22222222222222232,0.19999999999999996,0.0,1.2000000000000002,0.08247422680412386,-0.03345724907063197,-0.08404558404558393,4.56,0.66,4.32,58.0,80.0,13.0,73.0,10.0,32.0,115.0,110.0,0.7272727272727274,347.0,0.8324662155306963,556.0
1926,1,Precious Achiuwa,C,24,TOR,25,0,17.5,3.1,6.8,0.459,0.5,1.9,0.277,2.6,4.9,0.528,0.497,1.0,1.7,0.571,2.0,3.4,5.4,1.8,0.6,0.5,1.2,1.6,7.7,2024,0.013157894736842257,0.6363636363636362,-0.25,0.0,-0.5454545454545454,-0.12571428571428567,0.06538461538461537,-0.11197511664074655,4.62,1.08,3.24,48.0,28.0,48.0,40.0,73.0,100.0,51.0,93.0,0.9142857142857143,129.0,0.8324662155306963,556.0
1925,1,Precious Achiuwa,PF-C,24,TOT,74,18,21.9,3.2,6.3,0.501,0.4,1.3,0.268,2.8,5.0,0.562,0.529,0.9,1.5,0.616,2.6,4.0,6.6,1.3,0.6,0.9,1.1,1.9,7.6,2024,-0.012987012987013102,-0.2777777777777778,0.2222222222222221,0.0,0.8,0.0915032679738561,-0.032490974729241895,0.07880910683012265,4.56,0.78,3.9599999999999995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7762557077625571,269.0,0.8324662155306963,556.0
273,211,Quentin Grimes,SG,21,NYK,46,6,17.1,2.1,5.1,0.404,1.6,4.1,0.381,0.5,1.0,0.5,0.557,0.3,0.4,0.684,0.5,1.5,2.0,1.0,0.7,0.2,0.6,1.6,6.0,2022,,,,,,,,,0.6000000000000001,0.1,0.2,105.0,126.0,123.0,85.0,112.0,111.0,53.0,139.0,0.5789473684210525,606.0,2.33173754955398,264.0
1264,184,Quentin Grimes,SG,22,NYK,71,66,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,0.599,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,2023,0.8833333333333335,1.1,0.6000000000000001,0.0,1.0,0.15841584158415833,0.013123359580052396,0.16374269005847952,3.39,0.63,0.96,44.0,58.0,45.0,71.0,37.0,42.0,54.0,77.0,0.5919732441471572,543.0,2.33173754955398,249.0
2185,191,Quentin Grimes,SG,23,DET,6,0,19.2,1.5,7.0,0.214,0.7,4.7,0.143,0.8,2.3,0.357,0.262,1.7,1.8,0.909,0.2,1.8,2.0,2.3,0.8,0.7,1.2,1.5,5.3,2024,-0.5309734513274337,0.09523809523809512,-0.375,0.14285714285714302,0.7499999999999998,-0.5427350427350428,-0.6295336787564767,0.1419597989949748,3.1799999999999997,1.38,1.2,89.0,50.0,82.0,47.0,6.0,147.0,135.0,16.0,0.578125,569.0,2.33173754955398,262.0
2184,191,Quentin Grimes,SG,23,NYK,45,18,20.2,2.5,6.4,0.395,1.7,4.7,0.363,0.8,1.6,0.486,0.53,0.5,0.8,0.706,0.3,1.6,2.0,1.2,0.7,0.1,0.5,1.5,7.3,2024,0.37735849056603765,-0.4782608695652174,0.0,-0.1250000000000001,-0.8571428571428571,0.8457943925233646,1.5384615384615388,-0.2233223322332234,4.38,0.72,1.2,63.0,91.0,82.0,58.0,130.0,110.0,68.0,109.0,0.5594059405940593,599.0,2.33173754955398,262.0
2183,191,Quentin Grimes,SG,23,TOT,51,18,20.1,2.4,6.4,0.372,1.6,4.7,0.338,0.8,1.7,0.466,0.495,0.7,0.9,0.756,0.3,1.7,2.0,1.3,0.7,0.1,0.5,1.5,7.0,2024,-0.041095890410958846,0.08333333333333348,0.0,0.0,0.0,-0.05822784810126591,-0.06887052341597788,0.07082152974504252,4.2,0.78,1.2,67.0,86.0,82.0,58.0,130.0,127.0,89.0,92.0,0.5522388059701492,611.0,2.33173754955398,262.0
1331,237,Quenton Jackson,PG,24,WAS,9,0,15.0,2.1,4.7,0.452,0.1,1.3,0.083,2.0,3.3,0.6,0.464,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1,6.2,2023,,,,,,,,,1.8599999999999999,0.51,0.27,81.0,99.0,123.0,107.0,116.0,43.0,130.0,75.0,0.62,511.0,3.8890872965260113,58.0
2247,247,Quenton Jackson,PG,25,IND,3,0,3.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.7,1.0,0.0,1.3,1.3,0.7,0.3,0.0,0.0,0.3,0.7,2024,-0.8870967741935484,-0.5882352941176471,0.4444444444444444,-0.2500000000000001,-1.0,-1.0,-1.0,0.2936610608020698,0.42,0.42,0.78,142.0,133.0,112.0,125.0,147.0,147.0,147.0,10.0,0.8108108108108107,231.0,3.8890872965260113,59.0
773,575,Quinndary Weatherspoon,SG,25,GSW,11,0,6.6,1.1,1.9,0.571,0.1,0.5,0.2,1.0,1.5,0.688,0.595,0.5,0.5,1.0,0.2,1.1,1.3,0.5,0.1,0.1,0.3,1.4,2.7,2022,,,,,,,,,0.27,0.05,0.13,158.0,160.0,157.0,174.0,147.0,9.0,164.0,12.0,0.712121212121212,393.0,,
280,216,R.J. Hampton,SG,20,ORL,64,14,21.9,2.7,7.1,0.383,1.0,2.9,0.35,1.7,4.3,0.405,0.453,1.2,1.8,0.641,0.4,2.7,3.0,2.5,0.7,0.2,1.4,1.6,7.6,2022,,,,,,,,,0.76,0.25,0.30000000000000004,87.0,54.0,65.0,85.0,112.0,134.0,82.0,150.0,0.639269406392694,511.0,2.550098037331114,209.0
1272,188,R.J. Hampton,PG,21,DET,21,3,18.5,2.5,5.9,0.423,1.1,3.0,0.365,1.4,2.9,0.483,0.516,1.2,1.9,0.667,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,7.3,2023,-0.03947368421052633,-0.6,-0.2333333333333334,-0.2857142857142857,0.0,0.10443864229764999,0.04285714285714293,0.040561622464898583,2.19,0.3,0.69,68.0,124.0,71.0,100.0,85.0,68.0,47.0,107.0,0.6108108108108109,521.0,2.550098037331114,207.0
1271,188,R.J. Hampton,PG,21,ORL,26,0,13.9,1.9,4.4,0.439,0.7,2.0,0.34,1.2,2.3,0.525,0.518,1.2,1.4,0.838,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,5.7,2023,-0.2191780821917808,0.30000000000000004,-0.34782608695652173,0.19999999999999996,0.0,0.0378250591016549,-0.06849315068493145,0.2563718140929534,1.71,0.39,0.44999999999999996,85.0,111.0,100.0,93.0,85.0,53.0,71.0,43.0,0.6690647482014388,433.0,2.550098037331114,207.0
1270,188,R.J. Hampton,PG,21,TOT,47,3,16.0,2.2,5.0,0.43,0.9,2.5,0.353,1.3,2.6,0.504,0.517,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1,6.4,2023,0.12280701754385959,-0.15384615384615385,0.2666666666666666,0.0,0.0,-0.02050113895216399,0.03823529411764692,-0.1050119331742243,1.92,0.33,0.57,76.0,119.0,81.0,93.0,85.0,58.0,57.0,84.0,0.6375,481.0,2.550098037331114,207.0
2191,197,R.J. Hampton,PG,22,MIA,8,2,9.5,0.5,1.8,0.286,0.1,1.0,0.125,0.4,0.8,0.5,0.321,0.1,0.3,0.5,0.3,0.5,0.8,1.0,0.0,0.0,0.4,1.0,1.3,2024,-0.796875,-0.09090909090909094,-0.5789473684210527,-1.0,-1.0,-0.33488372093023255,-0.6458923512747875,-0.33333333333333337,0.78,0.6,0.48,138.0,126.0,133.0,147.0,147.0,138.0,130.0,130.0,0.32631578947368417,717.0,2.550098037331114,206.0
40,33,RJ Barrett,SF,21,NYK,70,70,34.5,7.0,17.1,0.408,2.0,5.8,0.342,5.0,11.3,0.442,0.466,4.1,5.8,0.714,0.9,4.9,5.8,3.0,0.6,0.2,2.2,2.0,20.0,2022,,,,,,,,,2.0,0.30000000000000004,0.58,9.0,14.0,11.0,71.0,104.0,90.0,67.0,89.0,0.8579710144927537,180.0,1.2915107432770363,501.0
1063,29,RJ Barrett,SG,22,NYK,73,73,33.9,7.0,16.1,0.434,1.7,5.3,0.31,5.3,10.8,0.495,0.485,4.0,5.4,0.74,0.8,4.2,5.0,2.8,0.4,0.2,2.2,2.5,19.6,2023,-0.019999999999999907,-0.06666666666666676,-0.13793103448275856,-0.33333333333333326,0.0,0.06372549019607843,-0.09356725146198841,0.036414565826330625,5.88,0.84,1.5,17.0,42.0,9.0,128.0,97.0,88.0,132.0,111.0,0.8259587020648967,211.0,1.2915107432770363,459.0
1966,31,RJ Barrett,SG,23,NYK,26,26,29.5,6.3,14.9,0.423,1.7,5.0,0.331,4.7,9.9,0.469,0.478,4.0,4.8,0.831,0.7,3.5,4.3,2.4,0.5,0.3,1.8,1.7,18.2,2024,-0.07142857142857151,-0.1428571428571428,-0.14,0.25,0.4999999999999998,-0.025345622119815725,0.06774193548387109,0.12297297297297294,10.92,1.44,2.5799999999999996,18.0,48.0,21.0,92.0,67.0,93.0,99.0,51.0,0.871186440677966,166.0,1.2915107432770363,467.0
1967,31,RJ Barrett,SG,23,TOR,32,32,33.5,8.5,15.4,0.553,1.5,3.8,0.392,7.0,11.6,0.605,0.601,3.3,5.2,0.629,1.1,5.3,6.4,4.1,0.6,0.4,2.5,2.6,21.8,2024,0.197802197802198,0.7083333333333333,0.488372093023256,0.19999999999999996,0.3333333333333335,0.30732860520094585,0.18429003021148027,-0.24308062575210587,13.08,2.4599999999999995,3.84,9.0,20.0,3.0,74.0,41.0,5.0,40.0,121.0,0.9940298507462686,81.0,1.2915107432770363,467.0
1965,31,RJ Barrett,SG,23,TOT,58,58,31.7,7.5,15.2,0.495,1.6,4.3,0.36,6.0,10.9,0.549,0.547,3.6,5.0,0.715,0.9,4.5,5.4,3.3,0.5,0.4,2.2,2.2,20.2,2024,-0.07339449541284415,-0.19512195121951215,-0.15625,-0.16666666666666663,0.0,-0.10488245931283913,-0.08163265306122458,0.13672496025437186,12.12,1.9799999999999998,3.24,11.0,28.0,7.0,92.0,41.0,21.0,74.0,106.0,0.9400630914826498,104.0,1.2915107432770363,467.0
547,405,RJ Nembhard Jr.,SG,22,CLE,14,0,4.5,0.4,1.3,0.333,0.0,0.1,0.0,0.4,1.1,0.375,0.333,0.2,0.3,0.75,0.2,0.3,0.5,0.9,0.1,0.0,0.2,0.1,1.1,2022,,,,,,,,,0.11000000000000001,0.09000000000000001,0.05,178.0,133.0,181.0,174.0,199.0,167.0,199.0,118.0,0.5777777777777778,612.0,,
1251,173,RaiQuan Gray,PF,23,BRK,1,0,35.0,6.0,12.0,0.5,2.0,5.0,0.4,4.0,7.0,0.571,0.583,2.0,2.0,1.0,3.0,6.0,9.0,7.0,0.0,1.0,4.0,5.0,16.0,2023,,,,,,,,,4.8,2.1,2.6999999999999997,15.0,1.0,5.0,117.0,7.0,38.0,18.0,9.0,0.9428571428571428,95.0,5.868986283848344,9.0
2174,182,RaiQuan Gray,PF,24,SAS,3,0,13.0,3.3,5.7,0.588,1.0,2.3,0.429,2.3,3.3,0.7,0.676,0.0,0.0,0.0,0.7,1.7,2.3,2.0,0.3,0.3,0.3,0.0,7.7,2024,-0.51875,-0.7142857142857143,-0.7444444444444445,,-0.7,0.17599999999999993,0.07250000000000001,-1.0,4.62,1.2,1.38,57.0,39.0,104.0,116.0,99.0,14.0,6.0,147.0,0.9692307692307693,94.0,5.868986283848344,10.0
640,481,Rajon Rondo,PG,35,CLE,21,1,19.4,2.1,5.0,0.429,1.1,2.8,0.397,1.0,2.2,0.468,0.538,0.9,1.1,0.75,0.2,2.6,2.8,4.9,0.9,0.0,1.6,1.5,6.2,2022,,,,,,,,,0.6200000000000001,0.49000000000000005,0.27999999999999997,82.0,39.0,59.0,54.0,155.0,57.0,26.0,101.0,0.7628865979381445,319.0,1.5524174696260025,425.0
639,481,Rajon Rondo,PG,35,LAL,18,0,16.1,1.3,3.9,0.324,0.4,1.7,0.267,0.8,2.3,0.366,0.38,0.1,0.1,0.5,0.6,2.2,2.7,3.7,0.7,0.3,1.9,1.4,3.1,2022,-0.5,-0.24489795918367352,-0.03571428571428559,-0.22222222222222232,,-0.24475524475524468,-0.32745591939546603,-0.33333333333333337,0.31000000000000005,0.37000000000000005,0.27,121.0,58.0,63.0,77.0,60.0,123.0,106.0,129.0,0.6521739130434782,491.0,1.5524174696260025,425.0
638,481,Rajon Rondo,PG,35,TOT,39,1,17.9,1.7,4.5,0.386,0.8,2.3,0.352,0.9,2.3,0.42,0.474,0.5,0.7,0.731,0.4,2.4,2.8,4.4,0.8,0.2,1.7,1.4,4.8,2022,0.5483870967741935,0.18918918918918926,0.03703703703703698,0.14285714285714302,-0.33333333333333326,0.191358024691358,0.3183520599250935,0.46199999999999997,0.48,0.44000000000000006,0.27999999999999997,100.0,46.0,59.0,63.0,90.0,100.0,54.0,104.0,0.7262569832402235,372.0,1.5524174696260025,425.0
549,407,Raul Neto,PG,29,WAS,70,19,19.6,2.9,6.3,0.463,0.5,1.7,0.292,2.4,4.6,0.526,0.502,1.2,1.5,0.769,0.2,1.7,1.9,3.1,0.8,0.0,1.1,1.5,7.5,2022,,,,,,,,,0.75,0.31000000000000005,0.19,67.0,69.0,88.0,63.0,155.0,32.0,100.0,90.0,0.6785714285714286,448.0,2.9698484809835,135.0
1483,359,Raul Neto,PG,30,CLE,48,1,10.5,1.2,2.3,0.518,0.3,0.9,0.286,0.9,1.4,0.662,0.573,0.6,0.7,0.912,0.2,0.8,1.0,1.6,0.4,0.1,0.5,1.0,3.3,2023,-0.56,-0.4838709677419355,-0.4736842105263158,-0.5,,0.1187904967602591,-0.020547945205479423,0.18595578673602087,0.9899999999999999,0.48,0.3,110.0,101.0,120.0,107.0,116.0,9.0,111.0,12.0,0.6095238095238096,522.0,2.9698484809835,133.0
2499,441,Rayan Rupert,SG,19,POR,39,12,16.2,1.4,4.1,0.335,0.7,2.0,0.359,0.7,2.1,0.313,0.422,0.5,0.6,0.76,0.6,1.7,2.4,1.6,0.3,0.1,0.8,1.4,4.0,2024,,,,,,,,,2.4,0.96,1.44,110.0,65.0,63.0,118.0,130.0,136.0,75.0,89.0,0.5185185185185186,641.0,,
740,549,Rayjon Tucker,SG,24,DEN,3,0,9.7,0.3,0.7,0.5,0.3,0.7,0.5,0.0,0.0,0.0,0.75,1.0,1.3,0.75,0.3,1.0,1.3,1.3,0.3,0.0,0.0,1.0,2.0,2022,,,,,,,,,0.2,0.13,0.13,169.0,108.0,157.0,160.0,199.0,23.0,8.0,118.0,0.5051546391752577,692.0,2.7682726262659414,166.0
741,549,Rayjon Tucker,SG,24,MIL,2,0,21.0,2.5,3.5,0.714,1.5,1.5,1.0,1.0,2.0,0.5,0.929,1.0,1.5,0.667,1.0,1.0,2.0,3.0,1.5,0.0,0.5,1.0,7.5,2022,2.75,1.3076923076923075,0.5384615384615383,4.0,,0.42799999999999994,1.0,-0.11066666666666658,0.75,0.30000000000000004,0.2,88.0,38.0,123.0,8.0,199.0,4.0,1.0,148.0,0.6666666666666666,473.0,2.7682726262659414,166.0
739,549,Rayjon Tucker,SG,24,TOT,5,0,14.2,1.2,1.8,0.667,0.8,1.0,0.8,0.4,0.8,0.5,0.889,1.0,1.4,0.714,0.6,1.0,1.6,2.0,0.8,0.0,0.2,1.0,4.2,2022,-0.43999999999999995,-0.33333333333333337,-0.19999999999999996,-0.4666666666666667,,-0.06582633053221276,-0.19999999999999996,0.0704647676161918,0.42000000000000004,0.2,0.16000000000000003,130.0,75.0,142.0,71.0,199.0,5.0,2.0,130.0,0.6056338028169015,562.0,2.7682726262659414,166.0
102,83,Reggie Bullock,SF,30,DAL,68,37,28.0,3.0,7.4,0.401,2.1,5.8,0.36,0.9,1.6,0.55,0.542,0.6,0.7,0.833,0.5,3.1,3.5,1.2,0.6,0.2,0.6,1.6,8.6,2022,,,,,,,,,0.86,0.12,0.35000000000000003,48.0,61.0,54.0,71.0,104.0,100.0,44.0,41.0,0.5035714285714284,696.0,3.3645207682521443,95.0
1125,71,Reggie Bullock,SF,31,DAL,78,55,30.3,2.5,6.0,0.409,1.9,5.1,0.38,0.5,0.9,0.562,0.569,0.3,0.5,0.703,0.4,3.2,3.6,1.4,0.7,0.2,0.5,2.1,7.2,2023,-0.16279069767441856,0.16666666666666674,0.028571428571428692,0.16666666666666674,0.0,0.01995012468827917,0.05555555555555558,-0.156062424969988,2.16,0.42,1.08,60.0,60.0,51.0,50.0,86.0,97.0,43.0,92.0,0.43234323432343225,659.0,3.3645207682521443,88.0
2037,79,Reggie Bullock,SF,32,HOU,44,0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.579,0.0,0.0,1.0,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,2024,-0.6944444444444444,-0.7857142857142857,-0.5277777777777778,-0.5714285714285714,-0.5,0.014669926650366705,0.06052631578947376,0.42247510668563315,1.32,0.18,1.02,129.0,142.0,109.0,121.0,130.0,104.0,20.0,12.0,0.4842105263157894,673.0,3.3645207682521443,97.0
367,273,Reggie Jackson,SG,31,LAC,75,75,31.2,6.4,16.3,0.392,2.2,6.8,0.326,4.2,9.5,0.439,0.46,1.8,2.2,0.847,0.5,3.1,3.6,4.8,0.7,0.2,2.3,2.1,16.8,2022,,,,,,,,,1.6800000000000002,0.48,0.36000000000000004,20.0,13.0,36.0,85.0,112.0,126.0,106.0,59.0,0.8365384615384616,201.0,3.329414362917299,97.0
1334,238,Reggie Jackson,PG,32,DEN,16,2,19.9,3.1,8.0,0.383,1.2,4.3,0.279,1.9,3.8,0.5,0.457,0.6,0.8,0.833,0.2,1.6,1.8,3.1,0.6,0.1,1.2,1.4,7.9,2023,-0.5297619047619048,-0.35416666666666663,-0.5,-0.1428571428571428,-0.5,-0.022959183673469385,-0.14417177914110424,-0.016528925619834767,2.37,0.9299999999999999,0.54,63.0,64.0,86.0,93.0,116.0,111.0,115.0,50.0,0.678391959798995,417.0,3.329414362917299,94.0
1333,238,Reggie Jackson,PG,32,LAC,52,38,25.7,4.1,9.8,0.418,1.5,4.2,0.35,2.6,5.6,0.469,0.493,1.2,1.3,0.924,0.4,1.8,2.2,3.5,0.7,0.1,1.8,1.8,10.9,2023,0.379746835443038,0.12903225806451601,0.22222222222222232,0.16666666666666674,0.0,0.09138381201044377,0.2544802867383511,0.10924369747899165,3.27,1.05,0.66,47.0,58.0,73.0,80.0,116.0,77.0,62.0,8.0,0.6770428015564204,419.0,3.329414362917299,94.0
1332,238,Reggie Jackson,PG,32,TOT,68,40,24.4,3.9,9.4,0.411,1.4,4.2,0.333,2.5,5.2,0.474,0.486,1.0,1.1,0.91,0.4,1.8,2.1,3.4,0.7,0.1,1.7,1.7,10.2,2023,-0.06422018348623859,-0.02857142857142858,-0.045454545454545525,0.0,0.0,-0.01674641148325362,-0.04857142857142849,-0.015151515151515138,3.0599999999999996,1.02,0.63,54.0,62.0,76.0,80.0,116.0,89.0,86.0,13.0,0.6762295081967213,421.0,3.329414362917299,94.0
2248,248,Reggie Jackson,PG,33,DEN,82,23,22.2,4.0,9.2,0.431,1.2,3.5,0.359,2.7,5.8,0.475,0.499,1.0,1.2,0.806,0.4,1.5,1.9,3.8,0.5,0.2,1.3,1.8,10.2,2024,0.0,0.11764705882352944,-0.09523809523809534,-0.2857142857142857,1.0,0.048661800486617945,0.07807807807807787,-0.11428571428571421,6.119999999999999,2.28,1.14,43.0,52.0,82.0,107.0,77.0,67.0,68.0,76.0,0.7477477477477477,315.0,3.329414362917299,101.0
589,443,Reggie Perry,PF,21,IND,1,0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2022,,,,,,,,,0.2,0.0,0.1,133.0,152.0,146.0,152.0,152.0,1.0,152.0,152.0,0.3,791.0,4.406056437828881,32.0
588,443,Reggie Perry,PF,21,POR,9,1,19.7,4.3,8.7,0.5,0.3,1.8,0.188,4.0,6.9,0.581,0.519,1.0,1.7,0.6,1.7,3.4,5.1,1.3,1.0,0.7,1.2,3.3,10.0,2022,4.0,,4.1,,,-0.5,,,1.0,0.13,0.51,40.0,55.0,47.0,19.0,36.0,55.0,121.0,113.0,0.9187817258883249,124.0,4.406056437828881,32.0
587,443,Reggie Perry,PF,21,TOT,10,1,18.7,4.0,7.9,0.506,0.3,1.6,0.188,3.7,6.3,0.587,0.525,0.9,1.5,0.6,1.5,3.2,4.7,1.2,0.9,0.6,1.1,3.3,9.2,2022,-0.08000000000000007,-0.07692307692307698,-0.07843137254901955,-0.09999999999999998,-0.1428571428571428,0.01200000000000001,0.0,0.0,0.9199999999999999,0.12,0.47000000000000003,48.0,59.0,57.0,32.0,45.0,49.0,121.0,113.0,0.8877005347593582,153.0,4.406056437828881,32.0
328,247,Richaun Holmes,C,28,SAC,45,37,23.9,4.4,6.7,0.66,0.0,0.1,0.4,4.4,6.6,0.664,0.663,1.6,2.0,0.778,2.1,5.0,7.0,1.1,0.4,0.9,1.2,2.8,10.4,2022,,,,,,,,,1.04,0.11000000000000001,0.7000000000000001,28.0,54.0,33.0,75.0,33.0,15.0,15.0,26.0,0.8284518828451882,212.0,3.022416251941482,132.0
1306,216,Richaun Holmes,C,29,SAC,42,1,8.3,1.3,2.1,0.618,0.1,0.2,0.625,1.2,1.9,0.617,0.646,0.4,0.5,0.789,0.7,1.2,1.9,0.2,0.1,0.3,0.3,1.2,3.1,2023,-0.7019230769230769,-0.8181818181818181,-0.7285714285714286,-0.75,-0.6666666666666667,-0.06363636363636371,0.5625,0.014138817480719768,0.9299999999999999,0.06,0.57,111.0,119.0,118.0,125.0,114.0,40.0,4.0,23.0,0.6746987951807228,423.0,3.022416251941482,130.0
