Unnamed: 0,rk,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,season
1074,36,Malik Beasley,SG,26,TOT,81,27,25.8,4.6,11.6,0.395,2.9,8.1,0.357,1.7,3.4,0.484,0.52,0.6,0.8,0.769,0.4,3.1,3.5,1.5,0.8,0.1,1.1,1.3,12.7,2022-2023 Regular
1075,36,Malik Beasley,SG,26,UTA,55,13,26.8,4.8,12.2,0.396,3.1,8.6,0.359,1.7,3.6,0.485,0.522,0.7,0.8,0.841,0.5,3.1,3.6,1.7,0.8,0.1,1.1,1.4,13.4,2022-2023 Regular
1460,342,Malik Monk,SG,24,SAC,77,0,22.3,4.6,10.3,0.448,1.9,5.2,0.359,2.8,5.2,0.538,0.538,2.4,2.7,0.889,0.4,2.2,2.6,3.9,0.6,0.3,1.9,1.6,13.5,2022-2023 Regular
1181,119,Mamadi Diakite,PF,26,CLE,22,2,8.0,1.1,2.3,0.48,0.3,1.0,0.333,0.8,1.3,0.586,0.55,0.1,0.1,1.0,0.4,1.0,1.4,0.4,0.2,0.4,0.5,1.2,2.6,2022-2023 Regular
1077,37,MarJon Beauchamp,SF,22,MIL,52,11,13.5,1.8,4.7,0.395,0.9,2.7,0.331,0.9,1.9,0.485,0.492,0.5,0.7,0.73,0.7,1.5,2.2,0.7,0.4,0.1,0.9,1.4,5.1,2022-2023 Regular
1465,347,Marcus Morris,PF,33,LAC,65,65,28.1,4.2,9.9,0.426,1.7,4.7,0.364,2.5,5.2,0.484,0.513,1.0,1.3,0.782,0.4,3.5,4.0,1.8,0.6,0.3,0.9,2.1,11.2,2022-2023 Regular
1601,449,Marcus Smart,PG,28,BOS,61,61,32.1,4.1,9.9,0.415,1.9,5.6,0.336,2.2,4.3,0.519,0.511,1.4,1.9,0.746,0.8,2.4,3.1,6.3,1.5,0.4,2.3,2.8,11.5,2022-2023 Regular
1688,522,Mark Williams,C,21,CHO,43,17,19.3,3.7,5.8,0.637,0.0,0.0,0.0,3.7,5.8,0.637,0.637,1.6,2.3,0.691,2.2,4.9,7.1,0.4,0.7,1.0,0.9,2.2,9.0,2022-2023 Regular
1228,154,Markelle Fultz,PG,24,ORL,60,60,29.6,5.8,11.3,0.514,0.5,1.5,0.31,5.4,9.9,0.544,0.534,1.9,2.4,0.783,1.2,2.8,3.9,5.7,1.5,0.4,2.3,2.2,14.0,2022-2023 Regular
1467,348,Markieff Morris,PF,33,BRK,27,1,10.6,1.2,3.0,0.402,0.7,1.8,0.408,0.5,1.2,0.394,0.524,0.4,0.4,1.0,0.5,1.7,2.2,0.9,0.3,0.2,0.5,1.2,3.6,2022-2023 Regular
1468,348,Markieff Morris,PF,33,DAL,8,1,8.8,1.8,4.1,0.424,1.0,2.8,0.364,0.8,1.4,0.545,0.545,0.0,0.0,0.0,0.0,1.5,1.5,0.8,0.1,0.0,0.5,1.9,4.5,2022-2023 Regular
1466,348,Markieff Morris,PF,33,TOT,35,2,10.1,1.3,3.3,0.409,0.8,2.0,0.394,0.5,1.3,0.432,0.53,0.3,0.3,1.0,0.4,1.7,2.0,0.9,0.3,0.1,0.5,1.4,3.8,2022-2023 Regular
1598,446,Marko Simonovic,C,23,CHI,7,0,2.9,0.3,1.0,0.286,0.1,0.6,0.25,0.1,0.4,0.333,0.357,0.1,0.3,0.5,0.1,0.1,0.3,0.0,0.0,0.0,0.0,0.7,0.9,2022-2023 Regular
1051,19,Marvin Bagley III,C,23,DET,42,25,23.6,4.8,9.1,0.529,0.5,1.6,0.288,4.4,7.5,0.579,0.554,1.9,2.6,0.75,2.2,4.2,6.4,0.9,0.5,0.7,1.1,1.9,12.0,2022-2023 Regular
1520,385,Mason Plumlee,C,32,CHO,56,56,28.5,4.7,7.1,0.669,0.0,0.0,0.0,4.7,7.1,0.669,0.669,2.8,4.6,0.605,3.3,6.3,9.7,3.7,0.6,0.6,1.6,2.9,12.2,2022-2023 Regular
1521,385,Mason Plumlee,C,32,LAC,23,4,19.9,2.8,3.8,0.727,0.0,0.0,0.0,2.8,3.8,0.727,0.727,1.9,2.5,0.772,1.8,5.1,6.9,1.7,0.5,0.5,1.3,2.4,7.5,2022-2023 Regular
1519,385,Mason Plumlee,C,32,TOT,79,60,26.0,4.2,6.1,0.68,0.0,0.0,0.0,4.2,6.1,0.68,0.68,2.5,4.0,0.636,2.9,6.0,8.9,3.1,0.6,0.6,1.5,2.7,10.8,2022-2023 Regular
1630,473,Matisse Thybulle,SG,25,PHI,49,6,12.1,1.0,2.4,0.431,0.4,1.3,0.333,0.6,1.1,0.547,0.522,0.2,0.2,0.75,0.4,0.9,1.3,0.5,0.9,0.3,0.2,1.3,2.7,2022-2023 Regular
1631,473,Matisse Thybulle,SG,25,POR,22,22,27.7,2.7,6.2,0.438,1.5,3.9,0.388,1.2,2.4,0.519,0.558,0.5,0.7,0.625,0.9,2.6,3.5,1.4,1.7,0.8,0.7,2.2,7.4,2022-2023 Regular
1629,473,Matisse Thybulle,SG,25,TOT,71,28,16.9,1.5,3.6,0.435,0.8,2.1,0.365,0.8,1.5,0.533,0.542,0.3,0.4,0.679,0.6,1.4,2.0,0.7,1.2,0.5,0.3,1.6,4.1,2022-2023 Regular
1576,427,Matt Ryan,SF,25,LAL,12,0,10.8,1.3,4.1,0.306,1.1,2.9,0.371,0.2,1.2,0.143,0.439,0.3,0.4,0.8,0.2,1.0,1.2,0.3,0.2,0.0,0.3,1.2,3.9,2022-2023 Regular
1577,427,Matt Ryan,SF,25,MIN,22,0,8.2,1.1,2.7,0.424,0.9,2.2,0.388,0.3,0.5,0.6,0.585,0.3,0.3,0.857,0.1,0.5,0.5,0.5,0.1,0.0,0.2,0.6,3.4,2022-2023 Regular
1575,427,Matt Ryan,SF,25,TOT,34,0,9.1,1.2,3.2,0.37,0.9,2.5,0.381,0.2,0.7,0.333,0.519,0.3,0.4,0.833,0.1,0.6,0.8,0.5,0.1,0.0,0.2,0.8,3.6,2022-2023 Regular
1178,116,Matthew Dellavedova,PG,32,SAC,32,0,6.7,0.5,1.6,0.34,0.3,0.8,0.333,0.3,0.7,0.348,0.43,0.1,0.2,0.571,0.0,0.4,0.4,1.3,0.2,0.0,0.3,0.6,1.5,2022-2023 Regular
1148,90,Max Christie,SG,19,LAL,41,3,12.5,1.1,2.6,0.415,0.6,1.5,0.419,0.4,1.1,0.409,0.538,0.3,0.4,0.875,0.2,1.7,1.8,0.5,0.2,0.2,0.3,0.8,3.1,2022-2023 Regular
1614,460,Max Strus,SF,26,MIA,80,33,28.4,4.1,9.9,0.41,2.5,7.0,0.35,1.6,2.8,0.559,0.535,1.0,1.1,0.876,0.6,2.6,3.2,2.1,0.5,0.2,0.9,2.1,11.5,2022-2023 Regular
1373,269,Maxi Kleber,C,31,DAL,37,5,25.1,2.1,4.6,0.456,1.1,3.0,0.348,1.0,1.5,0.667,0.571,0.7,1.0,0.711,0.8,2.8,3.6,1.4,0.3,0.8,0.7,2.3,5.9,2022-2023 Regular
1701,533,McKinley Wright IV,PG,24,DAL,27,1,12.4,1.7,3.6,0.469,0.3,1.0,0.321,1.4,2.6,0.529,0.515,0.5,0.7,0.684,0.3,1.4,1.7,2.1,0.3,0.2,0.7,0.9,4.2,2022-2023 Regular
1399,289,Meyers Leonard,C,30,MIL,9,2,12.7,1.6,3.2,0.483,0.8,2.0,0.389,0.8,1.2,0.636,0.603,0.9,1.0,0.889,1.3,2.4,3.8,0.1,0.2,0.0,0.7,1.8,4.8,2022-2023 Regular
1361,261,Mfiondu Kabengele,PF,25,BOS,4,0,9.0,0.5,1.8,0.286,0.0,0.8,0.0,0.5,1.0,0.5,0.286,0.5,0.5,1.0,1.3,1.3,2.5,0.0,0.5,0.0,0.3,0.8,1.5,2022-2023 Regular
1532,394,Micah Potter,PF,24,UTA,7,0,7.4,1.4,2.1,0.667,0.6,1.0,0.571,0.9,1.1,0.75,0.8,0.0,0.0,0.0,0.4,1.9,2.3,0.6,0.1,0.0,0.3,0.7,3.4,2022-2023 Regular
1139,85,Michael Carter-Williams,PG,31,ORL,4,0,11.0,1.5,3.5,0.429,0.3,0.8,0.333,1.3,2.8,0.455,0.464,1.0,1.8,0.571,0.3,1.0,1.3,1.8,0.3,0.3,1.0,1.3,4.3,2022-2023 Regular
1225,151,Michael Foster Jr.,PF,20,PHI,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-2023 Regular
1528,390,Michael Porter Jr.,SF,24,DEN,62,62,29.0,6.4,13.2,0.487,3.0,7.3,0.414,3.4,5.9,0.579,0.602,1.5,1.9,0.8,1.0,4.5,5.5,1.0,0.6,0.5,1.1,1.9,17.4,2022-2023 Regular
1108,58,Mikal Bridges,SF,26,BRK,27,27,34.2,8.9,18.6,0.475,2.5,6.7,0.376,6.3,11.9,0.531,0.543,5.9,6.6,0.894,0.9,3.6,4.5,2.7,1.0,0.6,1.8,1.6,26.1,2022-2023 Regular
1107,58,Mikal Bridges,SF,26,PHO,56,56,36.4,6.3,13.6,0.463,1.8,4.7,0.387,4.5,9.0,0.503,0.529,2.8,3.1,0.897,1.0,3.3,4.3,3.6,1.2,0.8,1.4,2.1,17.2,2022-2023 Regular
1106,58,Mikal Bridges,SF,26,TOT,83,83,35.7,7.1,15.3,0.468,2.0,5.3,0.382,5.1,9.9,0.514,0.535,3.8,4.3,0.895,1.0,3.4,4.4,3.3,1.1,0.7,1.5,1.9,20.1,2022-2023 Regular
1159,99,Mike Conley,PG,35,MIN,24,24,31.4,4.5,9.8,0.46,2.4,5.8,0.42,2.1,4.0,0.515,0.583,2.6,3.0,0.863,0.7,2.5,3.1,5.0,1.2,0.2,1.2,1.9,14.0,2022-2023 Regular
1157,99,Mike Conley,PG,35,TOT,67,66,30.3,3.9,9.1,0.428,2.0,5.2,0.385,1.9,3.9,0.486,0.539,2.1,2.5,0.834,0.5,2.2,2.7,6.7,1.1,0.2,1.5,2.1,11.9,2022-2023 Regular
1158,99,Mike Conley,PG,35,UTA,43,42,29.7,3.6,8.7,0.408,1.8,5.0,0.362,1.8,3.8,0.469,0.511,1.8,2.2,0.813,0.4,2.1,2.5,7.7,1.0,0.2,1.7,2.2,10.7,2022-2023 Regular
1476,354,Mike Muscala,C,31,BOS,20,4,16.2,2.1,4.5,0.472,1.3,3.3,0.385,0.9,1.2,0.708,0.612,0.5,0.7,0.692,0.7,2.7,3.4,0.6,0.2,0.3,0.5,1.4,5.9,2022-2023 Regular
1475,354,Mike Muscala,C,31,OKC,43,5,14.5,2.1,4.7,0.438,1.3,3.3,0.394,0.8,1.4,0.541,0.576,0.7,0.9,0.795,0.5,2.6,3.1,0.9,0.3,0.4,0.3,1.6,6.2,2022-2023 Regular
1474,354,Mike Muscala,C,31,TOT,63,9,15.0,2.1,4.6,0.449,1.3,3.3,0.391,0.8,1.3,0.588,0.587,0.6,0.8,0.769,0.6,2.6,3.2,0.8,0.2,0.4,0.4,1.6,6.1,2022-2023 Regular
1434,318,Miles McBride,PG,22,NYK,64,2,11.9,1.2,3.4,0.358,0.6,2.1,0.299,0.6,1.3,0.457,0.451,0.4,0.7,0.667,0.2,0.6,0.8,1.1,0.6,0.1,0.4,0.9,3.5,2022-2023 Regular
1560,416,Mitchell Robinson,C,24,NYK,59,58,27.0,3.2,4.7,0.671,0.0,0.0,0.0,3.2,4.7,0.671,0.671,1.0,2.1,0.484,4.5,4.9,9.4,0.9,0.9,1.8,0.7,2.7,7.4,2022-2023 Regular
1056,22,Mo Bamba,C,24,LAL,9,1,9.8,1.2,3.0,0.407,0.6,1.8,0.313,0.7,1.2,0.545,0.5,0.7,1.2,0.545,1.2,3.3,4.6,0.4,0.1,0.6,0.9,2.1,3.7,2022-2023 Regular
1055,22,Mo Bamba,C,24,ORL,40,6,17.0,2.7,5.4,0.495,1.1,2.7,0.398,1.6,2.7,0.594,0.596,0.9,1.3,0.686,1.2,3.4,4.6,1.1,0.3,1.0,0.6,2.2,7.3,2022-2023 Regular
1054,22,Mo Bamba,C,24,TOT,49,7,15.7,2.4,4.9,0.485,1.0,2.5,0.387,1.4,2.4,0.59,0.585,0.8,1.3,0.661,1.2,3.4,4.6,0.9,0.3,0.9,0.6,2.1,6.6,2022-2023 Regular
1469,349,Monte Morris,PG,27,WAS,62,61,27.3,4.0,8.3,0.48,1.3,3.3,0.382,2.7,5.0,0.543,0.555,1.0,1.2,0.831,0.4,3.0,3.4,5.3,0.7,0.2,1.0,1.2,10.3,2022-2023 Regular
1277,193,Montrezl Harrell,C,29,PHI,57,7,11.9,2.2,3.7,0.598,0.0,0.1,0.0,2.2,3.6,0.616,0.598,1.2,1.8,0.693,1.2,1.6,2.8,0.6,0.3,0.4,0.6,1.3,5.6,2022-2023 Regular
1654,492,Moritz Wagner,C,25,ORL,57,18,19.5,3.5,6.9,0.5,0.9,2.9,0.313,2.6,4.1,0.631,0.564,2.7,3.2,0.841,1.2,3.3,4.5,1.5,0.6,0.2,1.2,2.4,10.5,2022-2023 Regular
1118,66,Moses Brown,C,23,BRK,2,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,2022-2023 Regular
1117,66,Moses Brown,C,23,LAC,34,1,8.5,1.8,2.8,0.635,0.0,0.0,0.0,1.8,2.8,0.635,0.635,1.0,2.1,0.458,1.7,2.4,4.1,0.1,0.1,0.4,0.4,1.1,4.6,2022-2023 Regular
1116,66,Moses Brown,C,23,TOT,36,1,8.2,1.7,2.7,0.635,0.0,0.0,0.0,1.7,2.7,0.635,0.635,0.9,2.0,0.458,1.6,2.3,3.9,0.1,0.1,0.4,0.4,1.1,4.3,2022-2023 Regular
1461,343,Moses Moody,SG,20,GSW,63,3,13.0,1.7,3.6,0.476,0.8,2.1,0.363,0.9,1.5,0.641,0.584,0.6,0.8,0.698,0.4,1.2,1.7,0.8,0.3,0.1,0.5,0.9,4.8,2022-2023 Regular
1180,118,Moussa Diabaté,PF,21,LAC,22,1,8.9,1.1,2.1,0.511,0.0,0.1,0.5,1.0,2.0,0.511,0.521,0.5,0.7,0.625,1.4,0.9,2.3,0.2,0.3,0.4,0.4,0.7,2.7,2022-2023 Regular
1641,481,Myles Turner,C,26,IND,62,62,29.4,6.5,11.8,0.548,1.5,4.0,0.373,5.0,7.8,0.638,0.612,3.5,4.5,0.783,1.4,6.1,7.5,1.4,0.6,2.3,1.7,3.5,18.0,2022-2023 Regular
1422,308,Naji Marshall,SF,25,NOP,77,21,23.3,3.2,7.4,0.433,0.9,2.8,0.303,2.4,4.6,0.513,0.49,1.8,2.3,0.789,0.6,3.0,3.6,2.5,0.7,0.2,1.3,1.5,9.1,2022-2023 Regular
1403,293,Nassir Little,SF,22,POR,54,4,18.1,2.5,5.6,0.442,1.1,2.9,0.367,1.4,2.7,0.524,0.538,0.6,0.9,0.717,0.5,2.1,2.6,0.9,0.4,0.4,0.7,1.2,6.6,2022-2023 Regular
1374,270,Nathan Knight,PF,25,MIN,38,0,7.7,1.2,2.1,0.568,0.2,0.6,0.364,1.0,1.6,0.644,0.617,1.0,1.5,0.684,0.6,0.9,1.5,0.3,0.3,0.2,0.6,1.1,3.7,2022-2023 Regular
1552,410,Naz Reid,C,23,MIN,68,11,18.4,4.6,8.5,0.537,1.1,3.2,0.346,3.5,5.3,0.653,0.602,1.3,1.9,0.677,1.1,3.8,4.9,1.1,0.6,0.8,1.4,2.6,11.5,2022-2023 Regular
1540,402,Neemias Queta,C,23,SAC,5,0,5.8,1.2,1.8,0.667,0.0,0.0,0.0,1.2,1.8,0.667,0.667,0.0,0.4,0.0,1.0,1.2,2.2,0.2,0.0,0.4,0.2,1.4,2.4,2022-2023 Regular
1489,363,Nerlens Noel,C,28,BRK,3,1,14.3,0.3,2.0,0.167,0.0,0.0,0.0,0.3,2.0,0.167,0.167,0.3,0.7,0.5,1.0,2.0,3.0,1.0,1.0,0.3,1.7,2.3,1.0,2022-2023 Regular
1488,363,Nerlens Noel,C,28,DET,14,3,10.9,0.9,2.1,0.4,0.1,0.1,0.5,0.8,2.0,0.393,0.417,0.5,0.7,0.7,0.5,2.1,2.6,0.5,0.9,0.6,0.6,1.8,2.3,2022-2023 Regular
1487,363,Nerlens Noel,C,28,TOT,17,4,11.5,0.8,2.1,0.361,0.1,0.1,0.5,0.7,2.0,0.353,0.375,0.5,0.7,0.667,0.6,2.1,2.7,0.6,0.9,0.6,0.8,1.9,2.1,2022-2023 Regular
1152,94,Nic Claxton,C,23,BRK,76,76,29.9,5.4,7.7,0.705,0.0,0.0,0.0,5.4,7.7,0.708,0.705,1.8,3.2,0.541,2.4,6.8,9.2,1.9,0.9,2.5,1.3,2.8,12.6,2022-2023 Regular
1554,412,Nick Richards,C,25,CHO,65,9,18.7,3.0,4.8,0.629,0.0,0.0,1.0,3.0,4.8,0.628,0.631,2.1,2.8,0.749,2.3,4.1,6.4,0.6,0.2,1.1,0.9,2.4,8.2,2022-2023 Regular
1036,6,Nickeil Alexander-Walker,SG,24,MIN,23,0,15.5,2.1,5.4,0.384,1.1,3.1,0.361,1.0,2.3,0.415,0.488,0.6,0.9,0.619,0.3,1.5,1.8,1.4,0.3,0.3,0.4,1.3,5.9,2022-2023 Regular
1034,6,Nickeil Alexander-Walker,SG,24,TOT,59,3,15.0,2.2,5.0,0.444,1.0,2.7,0.384,1.2,2.3,0.515,0.547,0.7,1.0,0.667,0.3,1.5,1.7,1.8,0.5,0.4,0.9,1.5,6.2,2022-2023 Regular
1035,6,Nickeil Alexander-Walker,SG,24,UTA,36,3,14.7,2.3,4.7,0.488,1.0,2.4,0.402,1.3,2.3,0.578,0.591,0.8,1.1,0.692,0.2,1.4,1.6,2.1,0.7,0.4,1.3,1.6,6.3,2022-2023 Regular
1069,33,Nicolas Batum,PF,34,LAC,78,19,21.9,2.1,4.9,0.42,1.6,4.1,0.391,0.5,0.8,0.563,0.583,0.4,0.6,0.708,0.8,3.0,3.8,1.6,0.7,0.6,0.6,1.9,6.1,2022-2023 Regular
1347,249,Nikola Jokic,C,27,DEN,69,69,33.7,9.4,14.8,0.632,0.8,2.2,0.383,8.5,12.7,0.675,0.66,4.9,6.0,0.822,2.4,9.4,11.8,9.8,1.3,0.7,3.6,2.5,24.5,2022-2023 Regular
1359,259,Nikola Jovic,PF,19,MIA,15,8,13.6,1.9,4.6,0.406,0.5,2.3,0.229,1.3,2.3,0.588,0.464,1.2,1.3,0.947,0.6,1.5,2.1,0.7,0.5,0.1,0.7,1.3,5.5,2022-2023 Regular
1651,489,Nikola Vucevic,C,32,CHI,82,82,33.5,7.3,14.0,0.52,1.5,4.2,0.349,5.8,9.8,0.594,0.573,1.6,1.9,0.835,1.9,9.1,11.0,3.2,0.7,0.7,1.7,2.2,17.6,2022-2023 Regular
1650,488,Noah Vonleh,C,27,BOS,23,1,7.4,0.5,1.0,0.458,0.0,0.2,0.25,0.4,0.9,0.5,0.479,0.1,0.1,1.0,0.8,1.3,2.1,0.3,0.1,0.3,0.5,1.5,1.1,2022-2023 Regular
1534,396,Norman Powell,SG,29,LAC,60,8,26.1,5.7,11.8,0.479,1.9,4.8,0.397,3.8,7.1,0.534,0.559,3.8,4.6,0.812,0.4,2.5,2.9,1.8,0.8,0.3,1.7,2.1,17.0,2022-2023 Regular
1044,14,OG Anunoby,SF,25,TOR,67,67,35.6,6.3,13.2,0.476,2.1,5.5,0.387,4.2,7.7,0.539,0.556,2.1,2.5,0.838,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,16.8,2022-2023 Regular
1634,476,Obi Toppin,PF,24,NYK,67,5,15.7,2.8,6.3,0.446,1.3,3.7,0.344,1.5,2.6,0.593,0.548,0.6,0.7,0.809,0.4,2.4,2.8,1.0,0.3,0.2,0.6,1.0,7.4,2022-2023 Regular
1032,4,Ochai Agbaji,SG,22,UTA,59,22,20.5,2.8,6.5,0.427,1.4,3.9,0.355,1.4,2.7,0.532,0.532,0.9,1.2,0.812,0.7,1.3,2.1,1.1,0.3,0.3,0.7,1.7,7.9,2022-2023 Regular
1583,431,Olivier Sarr,C,23,OKC,9,1,12.7,1.7,3.3,0.5,0.1,0.9,0.125,1.6,2.4,0.636,0.517,0.6,0.8,0.714,1.3,2.1,3.4,0.4,0.1,0.6,0.4,1.9,4.0,2022-2023 Regular
1705,537,Omer Yurtseven,C,24,MIA,9,0,9.2,1.8,3.0,0.593,0.3,0.8,0.429,1.4,2.2,0.65,0.648,0.6,0.7,0.833,0.9,1.7,2.6,0.2,0.2,0.2,0.4,1.8,4.4,2022-2023 Regular
1502,372,Onyeka Okongwu,C,22,ATL,80,18,23.1,4.0,6.2,0.638,0.1,0.2,0.308,3.9,6.1,0.647,0.642,1.9,2.5,0.781,2.7,4.5,7.2,1.0,0.7,1.3,1.0,3.1,9.9,2022-2023 Regular
1561,417,Orlando Robinson,C,22,MIA,31,1,13.7,1.5,2.9,0.528,0.0,0.2,0.0,1.5,2.7,0.566,0.528,0.7,1.0,0.71,1.5,2.5,4.1,0.8,0.4,0.4,0.5,1.7,3.7,2022-2023 Regular
1109,59,Oshae Brissett,SF,24,IND,65,2,16.7,1.9,4.9,0.386,0.7,2.4,0.31,1.2,2.5,0.457,0.461,1.6,2.2,0.717,1.0,2.4,3.4,0.7,0.5,0.2,0.5,1.2,6.1,2022-2023 Regular
1529,391,Otto Porter Jr.,SF,29,TOR,8,2,18.3,1.9,3.8,0.5,0.8,2.1,0.353,1.1,1.6,0.692,0.6,1.0,1.0,1.0,0.8,1.6,2.4,1.0,1.4,0.0,0.5,0.9,5.5,2022-2023 Regular
1184,122,Ousmane Dieng,SF,19,OKC,39,1,14.6,1.9,4.6,0.42,0.7,2.5,0.265,1.3,2.1,0.602,0.492,0.4,0.6,0.652,0.5,2.2,2.7,1.2,0.4,0.2,0.7,1.1,4.9,2022-2023 Regular
1640,480,P.J. Tucker,PF,37,PHI,75,75,25.6,1.3,3.0,0.427,0.7,1.9,0.393,0.5,1.1,0.482,0.549,0.3,0.3,0.826,1.3,2.7,3.9,0.8,0.5,0.2,0.6,2.4,3.5,2022-2023 Regular
1664,500,P.J. Washington,PF,24,CHO,73,73,32.6,5.9,13.4,0.444,2.0,5.9,0.348,3.9,7.5,0.518,0.52,1.7,2.4,0.73,1.0,3.9,4.9,2.4,0.9,1.1,1.5,2.6,15.7,2022-2023 Regular
1195,131,PJ Dozier,SG,26,SAC,16,0,4.9,0.6,2.1,0.303,0.1,1.0,0.125,0.5,1.1,0.471,0.333,0.0,0.0,0.0,0.1,0.8,0.9,0.6,0.4,0.1,0.3,0.4,1.4,2022-2023 Regular
1057,23,Paolo Banchero,PF,20,ORL,72,72,33.8,6.7,15.6,0.427,1.2,4.0,0.298,5.5,11.6,0.471,0.465,5.5,7.4,0.738,1.2,5.7,6.9,3.7,0.8,0.5,2.8,2.2,20.0,2022-2023 Regular
1594,442,Pascal Siakam,C,28,TOR,71,71,37.4,8.9,18.5,0.48,1.3,4.0,0.324,7.6,14.5,0.523,0.515,5.2,6.7,0.774,1.8,6.0,7.8,5.8,0.9,0.5,2.4,3.2,24.2,2022-2023 Regular
1160,100,Pat Connaughton,SG,30,MIL,61,33,23.7,2.7,6.9,0.392,1.8,5.3,0.339,0.9,1.6,0.566,0.521,0.4,0.7,0.659,0.8,3.8,4.6,1.3,0.6,0.2,0.5,1.1,7.6,2022-2023 Regular
1052,20,Patrick Baldwin Jr.,SF,20,GSW,31,0,7.3,1.4,3.5,0.394,1.0,2.7,0.381,0.4,0.8,0.44,0.541,0.1,0.2,0.667,0.0,1.3,1.3,0.4,0.2,0.1,0.4,0.5,3.9,2022-2023 Regular
1081,39,Patrick Beverley,PG,34,CHI,22,22,27.5,2.1,5.4,0.395,1.1,3.7,0.309,1.0,1.7,0.579,0.5,0.4,0.7,0.533,0.9,4.0,4.9,3.5,1.0,0.7,0.8,2.9,5.8,2022-2023 Regular
1080,39,Patrick Beverley,PG,34,LAL,45,45,26.9,2.2,5.4,0.402,1.2,3.5,0.348,0.9,1.8,0.506,0.517,0.9,1.1,0.78,0.5,2.6,3.1,2.6,0.9,0.6,0.9,2.8,6.4,2022-2023 Regular
1079,39,Patrick Beverley,PG,34,TOT,67,67,27.1,2.1,5.4,0.4,1.2,3.6,0.335,1.0,1.8,0.529,0.511,0.7,1.0,0.723,0.7,3.0,3.7,2.9,0.9,0.6,0.9,2.8,6.2,2022-2023 Regular
1689,523,Patrick Williams,PF,21,CHI,82,65,28.3,3.8,8.3,0.464,1.4,3.4,0.415,2.4,4.9,0.498,0.549,1.1,1.3,0.857,1.0,3.0,4.0,1.2,0.9,0.9,1.2,1.8,10.2,2022-2023 Regular
1451,333,Patty Mills,PG,34,BRK,40,2,14.2,2.2,5.2,0.411,1.2,3.4,0.366,0.9,1.9,0.493,0.529,0.6,0.8,0.833,0.2,0.9,1.1,1.4,0.4,0.1,0.8,0.8,6.2,2022-2023 Regular
1235,161,Paul George,SG,32,LAC,56,56,34.6,8.2,17.9,0.457,2.8,7.6,0.371,5.4,10.3,0.521,0.536,4.6,5.3,0.871,0.8,5.3,6.1,5.1,1.5,0.4,3.1,2.8,23.8,2022-2023 Regular
1551,409,Paul Reed,C,23,PHI,69,2,10.9,1.8,3.0,0.593,0.0,0.1,0.167,1.8,2.9,0.606,0.596,0.6,0.7,0.745,1.6,2.2,3.8,0.4,0.7,0.7,0.7,1.8,4.2,2022-2023 Regular
1538,400,Payton Pritchard,PG,25,BOS,48,3,13.4,2.1,5.1,0.412,1.2,3.2,0.364,0.9,1.9,0.495,0.527,0.3,0.3,0.75,0.5,1.3,1.8,1.3,0.3,0.0,0.8,0.8,5.6,2022-2023 Regular
1669,505,Peyton Watson,SG,20,DEN,23,2,8.1,1.3,2.6,0.492,0.3,0.6,0.429,1.0,2.0,0.511,0.542,0.5,0.9,0.55,0.3,1.3,1.6,0.5,0.1,0.5,0.3,0.6,3.3,2022-2023 Regular
1029,1,Precious Achiuwa,C,23,TOR,55,12,20.7,3.6,7.3,0.485,0.5,2.0,0.269,3.0,5.4,0.564,0.521,1.6,2.3,0.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,2022-2023 Regular
1264,184,Quentin Grimes,SG,22,NYK,71,66,29.9,4.0,8.5,0.468,2.2,5.7,0.386,1.8,2.7,0.641,0.599,1.1,1.4,0.796,0.7,2.5,3.2,2.1,0.7,0.4,1.0,2.5,11.3,2022-2023 Regular
1331,237,Quenton Jackson,PG,24,WAS,9,0,15.0,2.1,4.7,0.452,0.1,1.3,0.083,2.0,3.3,0.6,0.464,1.9,2.4,0.773,0.2,0.7,0.9,1.7,0.4,0.1,0.4,1.1,6.2,2022-2023 Regular
1272,188,R.J. Hampton,PG,21,DET,21,3,18.5,2.5,5.9,0.423,1.1,3.0,0.365,1.4,2.9,0.483,0.516,1.2,1.9,0.667,0.4,1.9,2.3,1.0,0.5,0.2,1.0,1.4,7.3,2022-2023 Regular
1271,188,R.J. Hampton,PG,21,ORL,26,0,13.9,1.9,4.4,0.439,0.7,2.0,0.34,1.2,2.3,0.525,0.518,1.2,1.4,0.838,0.3,1.2,1.5,1.3,0.6,0.2,0.8,0.8,5.7,2022-2023 Regular
1270,188,R.J. Hampton,PG,21,TOT,47,3,16.0,2.2,5.0,0.43,0.9,2.5,0.353,1.3,2.6,0.504,0.517,1.2,1.6,0.75,0.4,1.5,1.9,1.1,0.6,0.2,0.9,1.1,6.4,2022-2023 Regular
